"SA1_CODE_2021","district","proportion_in_district"
20302104048,Lara,1
20302104049,Geelong,1
20302104050,Lara,1
20302104051,Lara,0.2031225003
20302104051,Geelong,0.7968774997
20302104052,Geelong,1
20302104053,Geelong,1
20302104201,South Barwon,1
20302104202,South Barwon,1
20302104203,South Barwon,1
20302104204,South Barwon,1
20302104205,South Barwon,1
20302104206,South Barwon,1
20302104208,South Barwon,1
20302104209,South Barwon,1
20302104210,South Barwon,1
20302104211,South Barwon,1
20302104212,South Barwon,1
20302104213,South Barwon,1
20302104215,South Barwon,1
20302104216,South Barwon,1
20302104217,South Barwon,1
20302104218,South Barwon,1
20302104219,South Barwon,1
20302104220,South Barwon,1
20302104221,South Barwon,1
20302104222,South Barwon,1
20302104223,South Barwon,1
20302104224,South Barwon,1
20302104225,South Barwon,1
20302104228,South Barwon,1
20302104229,South Barwon,1
20302104230,South Barwon,1
20302104232,South Barwon,1
20302104233,South Barwon,1
20302104235,South Barwon,1
20302104236,South Barwon,1
20302104237,South Barwon,1
20302104238,South Barwon,1
20302104239,South Barwon,1
20302104240,South Barwon,1
20302104242,South Barwon,1
20302104243,South Barwon,1
20302104244,South Barwon,1
20302104245,South Barwon,1
20302104246,South Barwon,1
20302104247,South Barwon,1
20302104248,South Barwon,1
20302104249,South Barwon,1
20302104250,South Barwon,1
20302104251,South Barwon,1
20302104252,South Barwon,1
20302104253,South Barwon,1
20302104254,South Barwon,1
20302104255,South Barwon,1
20302104256,South Barwon,1
20302104257,South Barwon,1
20302104258,South Barwon,1
20302104259,South Barwon,1
20302104260,South Barwon,1
20302104261,South Barwon,1
20302104262,South Barwon,1
20302104301,Lara,1
20302104302,Lara,1
20302104303,Lara,1
20302104304,Lara,1
20302104305,Lara,1
20302104306,Lara,1
20302104307,Lara,1
20302104308,Lara,1
20302104309,Lara,1
20302104310,Lara,1
20302104311,Lara,1
20302104312,Lara,1
20302104313,Lara,1
20302104314,Lara,1
20302104315,Lara,1
20302104316,Lara,1
20302104317,Lara,1
20302104318,Lara,1
20302104319,Lara,1
20302104321,Lara,1
20302104322,Lara,1
20302104324,Lara,1
20302104325,Lara,1
20302104326,Lara,1
20302104327,Lara,1
20302104329,Lara,1
20302104330,Lara,1
20302104331,Lara,1
20302104333,Lara,1
20302104334,Lara,1
20302104335,Lara,1
20302104337,Lara,1
20302104338,Lara,1
20302104340,Lara,1
20302104341,Lara,1
20302104344,Lara,1
20302104345,Lara,1
20302104346,Lara,1
20302104347,Lara,1
20302104348,Lara,1
20302104349,Lara,1
20302104350,Lara,1
20302104351,Lara,1
20302104352,Lara,1
20302104353,Lara,1
20302104354,Lara,1
20302104355,Lara,1
20302104356,Lara,1
20302104401,Bellarine,1
20302104402,Bellarine,1
20302104403,Bellarine,1
20302104404,Bellarine,1
20302104405,Bellarine,1
20302104406,Bellarine,1
20302104407,Bellarine,1
20302104408,Bellarine,1
20302104409,Bellarine,1
20302104410,Bellarine,1
20302104411,Bellarine,1
20302104412,Bellarine,1
20302104413,Bellarine,1
20302104414,Bellarine,1
20302104415,Bellarine,1
20302104416,Bellarine,1
20302104417,Bellarine,1
20302104418,Bellarine,1
20302104420,Bellarine,1
20302104422,Bellarine,1
20302104423,Bellarine,1
20302104424,Bellarine,1
20302104425,Bellarine,1
20302104426,Bellarine,1
20302104427,Bellarine,1
20302104428,Bellarine,1
20302104429,Bellarine,1
20302104501,Geelong,1
20302104502,Geelong,1
20302104503,Geelong,1
20302104504,Geelong,1
20302104505,Geelong,1
20302104506,Geelong,1
20302104507,Geelong,1
20302104508,Geelong,1
20302104509,Geelong,1
20302104510,Geelong,1
20302104511,Geelong,1
20302104512,Geelong,1
20302104513,Geelong,1
20302104514,Geelong,1
20302104515,Geelong,1
20302104516,Geelong,1
20302104517,Geelong,1
20302104518,Geelong,1
20302104519,Geelong,1
20302104520,Geelong,1
20302104521,Geelong,1
20302104522,Geelong,1
20302104523,Geelong,1
20302104524,Geelong,1
20302104525,Geelong,1
20302104526,Geelong,1
20302104527,Geelong,1
20302104528,Geelong,1
20302104530,Geelong,1
20302104531,Geelong,1
20302104532,Geelong,1
20302104533,Geelong,1
20302104534,Geelong,1
20302104535,Geelong,1
20302104536,Geelong,1
20302104537,Geelong,1
20302104601,Geelong,1
20302104602,Geelong,1
20302104603,Geelong,1
20302104604,Geelong,1
20302104605,Geelong,1
20302104606,Geelong,1
20302104607,Geelong,1
20302104608,Geelong,1
20302104609,Geelong,1
20302104610,Geelong,1
20302104611,Geelong,1
20302104612,Geelong,1
20302104613,Geelong,1
20302104614,Geelong,1
20302104615,Geelong,1
20302104616,Geelong,1
20302104617,Geelong,1
20302104618,Geelong,1
20302104619,Geelong,1
20302104620,Geelong,1
20302104621,Geelong,1
20302104622,Geelong,1
20302104623,Geelong,1
20302104624,Geelong,1
20302104625,Geelong,1
20302104701,Lara,1
20302104702,Lara,1
20302104703,Lara,1
20302104704,Lara,1
20302104705,Lara,1
20302104706,Lara,1
20302104707,Lara,1
20302104708,Lara,1
20302104709,Lara,1
20302104710,Lara,1
20302104711,Lara,1
20302104712,Lara,1
20302104713,Lara,1
20302104714,Lara,1
20302104716,Lara,1
20302104717,Lara,1
20302104718,Lara,1
20302104719,Lara,1
20302104720,Lara,1
20302104721,Lara,1
20302104722,Lara,1
20302104724,Lara,1
20302104725,Lara,1
20302104726,Lara,1
20302104727,Lara,1
20302104728,Lara,1
20302104729,Lara,1
20302104730,Lara,1
20302104731,Lara,1
20302104732,Lara,1
20302104733,Lara,0.6464522653
20302104733,Geelong,0.3535477347
20302104734,Lara,1
20302104735,Lara,1
20302104736,Lara,1
20302104737,Lara,1
20302104738,Lara,1
20302104739,Lara,1
20302104740,Lara,1
20302104741,Lara,1
20302104742,Lara,1
20302104743,Lara,1
20302104744,Lara,1
20302148501,South Barwon,1
20302148502,South Barwon,1
20302148503,South Barwon,1
20302148504,South Barwon,1
20302148505,South Barwon,1
20302148506,South Barwon,1
20302148507,South Barwon,1
20302148508,South Barwon,1
20302148509,South Barwon,1
20302148510,South Barwon,1
20302148511,South Barwon,1
20302148512,South Barwon,1
20302148513,South Barwon,1
20302148514,South Barwon,1
20302148515,South Barwon,1
20302148516,South Barwon,1
20302148517,South Barwon,1
20302148518,South Barwon,1
20302148519,South Barwon,1
20302148520,South Barwon,1
20302148521,South Barwon,1
20302148522,South Barwon,1
20302148523,South Barwon,1
20302148524,South Barwon,1
20302148525,South Barwon,0.927967021
20302148525,Geelong,0.072032979
20302148601,Lara,1
20302148602,Lara,1
20302148603,Lara,1
20302148604,Lara,1
20302148605,Lara,1
20302148606,Lara,1
20302148607,Lara,1
20302148608,Lara,1
20302148609,Lara,1
20302148610,Lara,1
20302148611,Lara,1
20302148612,Lara,1
20302148613,Lara,1
20302148614,Lara,1
20302148615,Lara,1
20302148616,Lara,1
20302148617,Lara,1
20302148618,Lara,1
20302148619,Lara,1
20302148620,Lara,1
20302148621,Lara,1
20302148622,Lara,1
20302148623,Lara,1
20302148624,Lara,1
20302148625,Lara,1
20302148626,Lara,1
20302148627,Lara,1
20302148628,Lara,1
20302148629,Lara,1
20302148630,Lara,1
20302148631,Lara,1
20302148632,Lara,1
20302148633,Lara,1
20302148634,Lara,1
20302148635,Lara,1
20302148636,Lara,1
20302148637,Lara,1
20302148638,Lara,1
20302148639,Lara,1
20302148640,Lara,1
20302148641,Lara,1
20302148642,Lara,1
20302148643,Lara,1
20302148644,Lara,1
20302148645,Lara,1
20302148646,Lara,1
20302148647,Lara,1
20302148648,Lara,1
20302148649,Lara,1
20302148650,Lara,1
20302148651,Lara,1
20302148652,Lara,1
20302148701,South Barwon,1
20302148702,South Barwon,1
20302148703,South Barwon,1
20302148704,South Barwon,1
20302148705,South Barwon,1
20302148706,South Barwon,1
20302148707,South Barwon,1
20302148708,South Barwon,1
20302148709,South Barwon,1
20302148710,South Barwon,1
20302148711,South Barwon,1
20302148712,South Barwon,1
20302148713,South Barwon,1
20302148714,South Barwon,1
20302148715,South Barwon,1
20302148716,South Barwon,1
20302148717,South Barwon,1
20302148718,South Barwon,1
20302148719,South Barwon,1
20302148720,South Barwon,1
20302148721,South Barwon,1
20302148722,South Barwon,1
20302148723,South Barwon,1
20302148724,South Barwon,1
20302148725,South Barwon,1
20302148726,South Barwon,1
20302148727,South Barwon,1
20302148728,South Barwon,1
20302148729,South Barwon,1
20302148730,South Barwon,1
20302148731,South Barwon,1
20302148732,South Barwon,1
20302148733,South Barwon,1
20302148734,South Barwon,1
20302148735,South Barwon,1
20302148736,South Barwon,1
20302148737,South Barwon,1
20302148738,South Barwon,1
20302148739,South Barwon,1
20302148740,South Barwon,1
20302148741,South Barwon,1
20302148742,South Barwon,1
20302148743,South Barwon,1
20302148744,South Barwon,1
20302148745,South Barwon,1
20302148746,South Barwon,1
20302148747,South Barwon,1
20302148748,South Barwon,1
20302148749,South Barwon,1
20302148750,South Barwon,1
20302148751,South Barwon,1
20302148752,South Barwon,1
20302148753,South Barwon,1
20302148754,South Barwon,1
20302148755,South Barwon,1
20302148756,South Barwon,1
20302148757,South Barwon,1
20302148758,South Barwon,1
20302148801,Lara,1
20302148802,Lara,1
20302148803,Lara,1
20302148804,Lara,1
20302148805,Lara,1
20302148806,Lara,1
20302148807,Lara,1
20302148808,Lara,1
20302148809,Lara,1
20302148810,Lara,1
20302148811,Lara,1
20302148812,Lara,1
20302148813,Lara,1
20302148814,Lara,1
20302148815,Lara,1
20302148816,Lara,1
20302148817,Lara,1
20302148818,Lara,1
20302148819,Lara,1
20302148820,Lara,1
20302148821,Lara,1
20302148822,Lara,1
20302148823,Lara,1
20302148824,Lara,1
20302148825,Lara,1
20303104801,Bellarine,1
20303104802,Bellarine,1
20303104803,Bellarine,1
20303104804,Bellarine,1
20303104805,Bellarine,1
20303104806,Bellarine,1
20303104808,Bellarine,1
20303104809,Bellarine,1
20303104810,Bellarine,1
20303104811,Bellarine,1
20303104812,Bellarine,1
20303104814,Bellarine,1
20303104815,Bellarine,1
20303104816,Bellarine,1
20303104817,Bellarine,1
20303104818,Bellarine,1
20303104819,Bellarine,1
20303104820,Bellarine,1
20303104821,Bellarine,1
20303104822,Bellarine,1
20303104823,Bellarine,1
20303104824,Bellarine,1
20303104825,Bellarine,1
20303104826,Bellarine,1
20303104827,Bellarine,1
20303104828,Bellarine,1
20303104829,Bellarine,1
20303104830,Bellarine,1
20303104831,Bellarine,1
20303104834,Bellarine,1
20303104835,Bellarine,1
20303104836,Bellarine,1
20303104837,Bellarine,1
20303104838,Bellarine,1
20303104839,Bellarine,1
20303104840,Bellarine,1
20303104841,Bellarine,1
20303104842,Bellarine,1
20303104843,Bellarine,1
20303104844,Bellarine,1
20303104845,Bellarine,1
20303104901,Polwarth,1
20303104902,Polwarth,1
20303104903,Polwarth,1
20303104904,Polwarth,1
20303104905,Polwarth,1
20303104906,Polwarth,1
20303104907,Polwarth,1
20303104908,Polwarth,1
20303104909,Polwarth,1
20303104910,Polwarth,1
20303104911,Polwarth,1
20303105101,Bellarine,1
20303105102,Bellarine,1
20303105103,Bellarine,1
20303105104,Bellarine,1
20303105105,Bellarine,1
20303105106,Bellarine,1
20303105107,Bellarine,1
20303105108,Bellarine,1
20303105111,Bellarine,1
20303105113,Bellarine,1
20303105117,Bellarine,1
20303105118,Bellarine,1
20303105119,Bellarine,1
20303105120,Bellarine,1
20303105121,Bellarine,1
20303105122,Bellarine,1
20303105123,Bellarine,1
20303105124,Bellarine,1
20303105125,Bellarine,1
20303105126,Bellarine,1
20303105127,Bellarine,1
20303105128,Bellarine,1
20303105129,Bellarine,1
20303105130,Bellarine,1
20303105131,Bellarine,1
20303105201,Bellarine,1
20303105203,Bellarine,1
20303105204,Bellarine,1
20303105205,Bellarine,1
20303105206,Bellarine,1
20303105207,Bellarine,1
20303105208,Bellarine,1
20303105209,Bellarine,1
20303105210,Bellarine,1
20303105212,Bellarine,1
20303105213,Bellarine,1
20303105214,Bellarine,1
20303105215,Bellarine,1
20303105216,Bellarine,1
20303105301,Polwarth,1
20303105302,Polwarth,1
20303105303,Polwarth,1
20303105304,Polwarth,1
20303105305,Polwarth,1
20303105306,Polwarth,1
20303105307,Polwarth,1
20303105308,Polwarth,1
20303105309,Polwarth,1
20303105310,Polwarth,1
20303105311,Polwarth,1
20303105312,Polwarth,1
20303105313,Polwarth,1
20303105315,Polwarth,1
20303105318,South Barwon,1
20303105319,Polwarth,1
20303105320,Polwarth,1
20303105321,Polwarth,1
20303105322,Polwarth,1
20303105323,Polwarth,1
20303105324,Polwarth,1
20303105325,Polwarth,1
20303105326,Polwarth,1
20303105327,Polwarth,1
20303105329,Polwarth,1
20303105330,Polwarth,1
20303105331,Polwarth,1
20303105333,Polwarth,1
20303105334,Polwarth,1
20303105335,Polwarth,1
20303105336,Polwarth,1
20303105338,Polwarth,1
20303105339,Polwarth,1
20303105340,Polwarth,1
20303105341,Polwarth,1
20303105342,Polwarth,1
20303105343,Polwarth,1
20303105344,Polwarth,1
20303105345,Polwarth,1
20303105346,Polwarth,1
20303105347,Polwarth,1
20303105348,Polwarth,1
20303105349,Polwarth,1
20303105350,Polwarth,1
20303105351,Polwarth,1
20303105352,Polwarth,1
20303105353,Polwarth,1
20303148901,Bellarine,1
20303148902,Bellarine,1
20303148903,South Barwon,1
20303148904,Bellarine,1
20303148905,Bellarine,1
20303148906,Bellarine,1
20303148907,South Barwon,1
20303148908,Bellarine,1
20303148909,Bellarine,1
20303148910,South Barwon,1
20303148911,Bellarine,1
20303148912,Bellarine,1
20303148913,South Barwon,1
20303148914,South Barwon,1
20303148915,South Barwon,1
20303148916,South Barwon,0.952680842
20303148916,Bellarine,0.047319158
20303148917,Bellarine,1
20303148918,South Barwon,1
20303148919,South Barwon,1
20303149001,Bellarine,1
20303149002,Bellarine,1
20303149003,Bellarine,1
20303149004,Bellarine,1
20303149005,Bellarine,1
20303149006,Bellarine,1
20303149007,Bellarine,1
20303149008,Bellarine,1
20303149009,Bellarine,1
20303149010,Bellarine,1
20303149011,Bellarine,1
20303149012,Bellarine,1
20303149013,Bellarine,1
20303149014,Bellarine,1
20303149015,Bellarine,1
20303149016,Bellarine,1
20303149017,Bellarine,1
20303149018,Bellarine,1
20303149019,Bellarine,1
20303149020,Bellarine,1
20303149021,Bellarine,1
20303149022,Bellarine,1
20303149023,Bellarine,1
20303149024,Bellarine,1
20303149025,Bellarine,1
20303149026,Bellarine,1
20303149027,Bellarine,1
20303149028,Bellarine,1
20303149029,Bellarine,1
20303149030,Bellarine,1
20303149031,Bellarine,1
20303149032,Bellarine,1
20303149033,Bellarine,1
20303149034,Bellarine,1
20303149035,Bellarine,1
20303149036,Bellarine,1
20303149037,Bellarine,1
20303149038,Bellarine,1
20303149039,Bellarine,1
20303149040,Bellarine,1
20401105401,Eildon,1
20401105402,Eildon,1
20401105403,Eildon,1
20401105404,Eildon,1
20401105405,Eildon,1
20401105406,Eildon,1
20401105407,Eildon,1
20401105408,Eildon,1
20401105409,Eildon,1
20401105410,Eildon,1
20401105411,Eildon,1
20401105412,Eildon,1
20401105413,Eildon,1
20401105414,Eildon,1
20401105415,Eildon,1
20401105416,Eildon,1
20401105417,Eildon,1
20401105418,Eildon,1
20401105419,Eildon,1
20401105501,Euroa,1
20401105502,Euroa,1
20401105503,Euroa,1
20401105504,Euroa,1
20401105505,Euroa,1
20401105506,Euroa,1
20401105507,Euroa,1
20401105508,Euroa,1
20401105509,Euroa,1
20401105510,Euroa,1
20401105511,Euroa,1
20401105512,Euroa,1
20401105513,Euroa,1
20401105514,Euroa,1
20401105515,Euroa,1
20401105516,Euroa,1
20401105517,Euroa,1
20401105519,Euroa,1
20401105520,Euroa,1
20401105521,Euroa,1
20401105601,Euroa,1
20401105603,Euroa,1
20401105604,Euroa,1
20401105605,Euroa,1
20401105606,Euroa,1
20401105607,Euroa,1
20401105608,Euroa,1
20401105609,Euroa,1
20401105610,Euroa,1
20401105611,Euroa,1
20401105612,Euroa,1
20401105614,Euroa,1
20401105615,Euroa,1
20401105616,Euroa,1
20401105618,Euroa,1
20401105619,Euroa,1
20401105620,Euroa,1
20401105621,Euroa,1
20401105622,Euroa,1
20401105623,Euroa,1
20401105624,Euroa,1
20401105625,Euroa,1
20401105626,Euroa,1
20401105627,Euroa,1
20401105628,Euroa,1
20401105629,Euroa,1
20401105630,Euroa,1
20401105631,Euroa,1
20401105632,Euroa,1
20401105633,Euroa,1
20401105634,Euroa,1
20401105635,Euroa,1
20401105636,Euroa,1
20401105637,Euroa,1
20401105638,Euroa,1
20401105701,Eildon,1
20401105702,Eildon,1
20401105703,Eildon,1
20401105704,Eildon,1
20401105705,Eildon,1
20401105706,Eildon,1
20401105708,Eildon,1
20401105709,Eildon,1
20401105710,Eildon,1
20401105711,Eildon,1
20401105712,Eildon,1
20401105713,Eildon,1
20401105714,Eildon,1
20401105715,Eildon,1
20401105716,Eildon,1
20401105717,Eildon,1
20401105718,Eildon,1
20401105719,Eildon,1
20401105720,Eildon,1
20401105721,Eildon,0.83914778
20401105721,Euroa,0.16085222
20401105722,Eildon,1
20401105723,Eildon,1
20401105724,Eildon,1
20401105801,Euroa,1
20401105802,Euroa,1
20401105803,Euroa,1
20401105804,Euroa,1
20401105805,Euroa,1
20401105806,Euroa,1
20401105807,Euroa,1
20401105808,Euroa,1
20401105809,Euroa,1
20401105810,Euroa,1
20401105811,Euroa,1
20401105812,Euroa,1
20401105813,Euroa,1
20401105814,Euroa,1
20401105901,Euroa,1
20401105902,Euroa,1
20401105903,Euroa,1
20401105904,Euroa,1
20401105905,Euroa,1
20401105906,Euroa,1
20401105907,Euroa,1
20401105908,Euroa,1
20401105909,Euroa,1
20401105910,Euroa,1
20401105911,Euroa,1
20401105912,Euroa,1
20401105913,Euroa,1
20401105914,Euroa,1
20401105915,Euroa,1
20401105916,Euroa,1
20401105917,Euroa,1
20401106001,Euroa,1
20401106002,Euroa,1
20401106003,Euroa,1
20401106004,Euroa,1
20401106005,Euroa,1
20401106006,Euroa,1
20401106007,Euroa,1
20401106008,Euroa,1
20401106009,Euroa,1
20401106010,Euroa,1
20401106011,Euroa,1
20401106101,Eildon,1
20401106201,Eildon,1
20401106202,Eildon,0.8906404881
20401106202,Euroa,0.1093595119
20401106203,Eildon,1
20401106204,Eildon,1
20401106205,Eildon,1
20401106206,Eildon,1
20401106207,Yan Yean,0.1231682819
20401106207,Eildon,0.8768317181
20401106208,Eildon,1
20401106209,Eildon,1
20401106210,Eildon,1
20402106301,Euroa,1
20402106302,Euroa,1
20402106303,Euroa,1
20402106304,Euroa,1
20402106305,Euroa,1
20402106306,Euroa,1
20402106307,Euroa,1
20402106308,Euroa,1
20402106309,Euroa,1
20402106310,Euroa,1
20402106311,Euroa,1
20402106312,Euroa,1
20402106313,Euroa,1
20402106314,Euroa,1
20402106315,Euroa,1
20402106316,Euroa,1
20402106317,Euroa,1
20402106318,Euroa,1
20402106319,Euroa,1
20402106320,Euroa,1
20402106321,Euroa,1
20402106322,Euroa,1
20402106323,Euroa,1
20402106324,Euroa,1
20402106325,Euroa,1
20402106326,Euroa,1
20402106327,Euroa,1
20402106328,Euroa,1
20402106329,Euroa,1
20402106401,Euroa,1
20402106402,Euroa,1
20402106403,Shepparton,0.2128771066
20402106403,Euroa,0.7871228934
20402106404,Euroa,1
20402106405,Eildon,0.0541908331
20402106405,Euroa,0.9458091669
20402106406,Euroa,1
20402106407,Euroa,1
20402106408,Euroa,1
20402106409,Euroa,1
20402106501,Benambra,1
20402106502,Benambra,1
20402106503,Benambra,1
20402106504,Benambra,1
20402106505,Benambra,1
20402106508,Benambra,1
20402106509,Benambra,1
20402106510,Benambra,1
20402106511,Benambra,1
20402106512,Benambra,1
20402106513,Benambra,1
20402106601,Ovens Valley,1
20402106602,Ovens Valley,1
20402106603,Ovens Valley,1
20402106604,Ovens Valley,1
20402106605,Ovens Valley,1
20402106607,Ovens Valley,1
20402106608,Ovens Valley,1
20402106609,Ovens Valley,1
20402106610,Ovens Valley,1
20402106611,Ovens Valley,1
20402106612,Ovens Valley,1
20402106613,Ovens Valley,1
20402106614,Ovens Valley,1
20402106615,Ovens Valley,1
20402106616,Ovens Valley,1
20402106617,Ovens Valley,1
20402106618,Ovens Valley,1
20402106619,Ovens Valley,1
20402106620,Ovens Valley,1
20402106621,Ovens Valley,1
20402106622,Ovens Valley,1
20402106623,Ovens Valley,1
20402106624,Ovens Valley,1
20402106625,Ovens Valley,1
20402106626,Ovens Valley,1
20402106627,Ovens Valley,1
20402106628,Ovens Valley,1
20402106629,Ovens Valley,1
20402106630,Ovens Valley,1
20402106631,Ovens Valley,1
20402106632,Ovens Valley,1
20402106633,Ovens Valley,1
20402106634,Ovens Valley,1
20402106635,Ovens Valley,1
20402106636,Ovens Valley,1
