"SA1_CODE_2016","district","proportion_in_district"
2113720,Prahran,1
2113721,Prahran,1
2113722,Prahran,1
2113723,Prahran,0.9517
2113723,Richmond,0.0483
2113724,Prahran,1
2113725,Prahran,1
2113726,Prahran,1
2113727,Prahran,1
2113728,Prahran,1
2113730,Prahran,1
2113731,Prahran,1
2113732,Prahran,1
2113733,Prahran,1
2113734,Prahran,1
2113735,Prahran,1
2113801,Malvern,1
2113802,Malvern,1
2113803,Malvern,1
2113804,Malvern,1
2113805,Malvern,1
2113806,Malvern,1
2113807,Malvern,1
2113808,Malvern,1
2113809,Malvern,1
2113810,Malvern,1
2113811,Malvern,1
2113812,Malvern,1
2113813,Malvern,1
2113814,Malvern,1
2113815,Malvern,1
2113816,Malvern,1
2113817,Malvern,1
2113818,Malvern,1
2113819,Malvern,1
2113820,Malvern,1
2113821,Malvern,1
2113822,Malvern,1
2113823,Malvern,1
2113824,Malvern,1
2113825,Malvern,1
2113826,Malvern,1
2113827,Malvern,1
2113828,Malvern,1
2113829,Malvern,1
2113830,Malvern,1
2113831,Malvern,1
2113832,Malvern,1
2113901,Richmond,1
2113902,Richmond,1
2113903,Richmond,1
2113904,Richmond,1
2113905,Richmond,1
2113906,Richmond,1
2113907,Richmond,1
2113908,Richmond,1
2113909,Richmond,1
2113910,Richmond,1
2113911,Richmond,1
2114001,Brunswick,1
2114002,Brunswick,1
2114003,Brunswick,1
2114004,Brunswick,1
2114005,Brunswick,1
2114006,Brunswick,1
2114007,Brunswick,1
2114008,Brunswick,1
2114009,Brunswick,1
2114010,Brunswick,1
2114011,Brunswick,1
2114012,Brunswick,1
2114013,Brunswick,1
2114014,Brunswick,1
2114015,Brunswick,1
2114016,Brunswick,1
2114017,Brunswick,1
2114018,Brunswick,1
2114019,Brunswick,1
2114020,Brunswick,1
2114021,Brunswick,1
2114022,Brunswick,1
2114023,Brunswick,1
2114101,Richmond,1
2114102,Richmond,1
2114103,Richmond,1
2114104,Richmond,1
2114105,Richmond,1
2114106,Richmond,1
2114107,Richmond,1
2114108,Richmond,1
2114109,Richmond,1
2114110,Richmond,1
2114111,Richmond,1
2114112,Richmond,1
2114113,Richmond,1
2114114,Richmond,1
2114201,Richmond,1
2114202,Richmond,1
2114203,Richmond,1
2114204,Richmond,1
2114205,Richmond,1
2114206,Richmond,1
2114207,Richmond,1
2114208,Richmond,1
2114209,Richmond,1
2114210,Richmond,1
2114211,Richmond,1
2114212,Richmond,1
2114213,Richmond,1
2114214,Richmond,1
2114215,Richmond,1
2114216,Richmond,1
2114217,Richmond,1
2114218,Richmond,1
2114219,Richmond,1
2114220,Richmond,1
2114221,Richmond,1
2114222,Richmond,1
2114223,Richmond,1
2114301,Brunswick,1
2114302,Brunswick,1
2114303,Brunswick,1
2114304,Brunswick,1
2114305,Brunswick,1
2114306,Brunswick,1
2114307,Brunswick,1
2114308,Brunswick,1
2114309,Brunswick,1
2114310,Brunswick,1
2114311,Brunswick,1
2114312,Brunswick,1
2114313,Brunswick,1
2114314,Brunswick,1
2114315,Brunswick,1
2114316,Brunswick,0.8576
2114316,Richmond,0.1424
2114317,Brunswick,1
2114318,Brunswick,1
2114319,Brunswick,1
2114320,Brunswick,1
2114321,Brunswick,1
2114322,Brunswick,1
2114323,Brunswick,1
2114324,Brunswick,0.407
2114324,Richmond,0.593
2114325,Brunswick,1
2114326,Brunswick,1
2114327,Brunswick,1
2114401,Richmond,1
2114402,Richmond,1
2114403,Richmond,1
2114404,Richmond,1
2114405,Richmond,1
2114406,Richmond,1
2114407,Richmond,1
2114408,Richmond,1
2114409,Richmond,1
2114410,Richmond,1
2114411,Richmond,1
2114412,Richmond,1
2114413,Richmond,1
2114414,Richmond,1
2114415,Richmond,1
2114416,Richmond,1
2114417,Richmond,1
2114418,Richmond,1
2114419,Richmond,1
2114420,Richmond,1
2114421,Richmond,1
2114422,Richmond,1
2114423,Richmond,1
2114424,Richmond,1
2114425,Richmond,1
2114426,Richmond,1
2114427,Richmond,1
2114428,Richmond,1
2114429,Richmond,1
2114430,Richmond,1
2114431,Richmond,1
2114432,Richmond,1
2114433,Richmond,1
2114434,Richmond,1
2114435,Richmond,1
2114436,Richmond,1
2114437,Richmond,1
2114438,Richmond,1
2114439,Richmond,1
2114440,Richmond,1
2114441,Richmond,1
2114442,Richmond,1
2114443,Richmond,1
2114446,Richmond,1
2114447,Richmond,1
2114448,Richmond,1
2114449,Richmond,1
2114450,Richmond,1
2114451,Richmond,1
2114452,Richmond,1
2114453,Richmond,1
2114454,Richmond,1
2114455,Richmond,1
2114456,Richmond,1
2114457,Richmond,1
2114458,Richmond,1
2114459,Richmond,1
2114460,Richmond,1
2114461,Richmond,1
2114462,Richmond,1
2114463,Prahran,0.0246
2114463,Richmond,0.9754
2114464,Richmond,1
2114465,Richmond,1
2114466,Richmond,1
2114501,Richmond,1
2114502,Richmond,1
2114503,Richmond,1
2114504,Richmond,1
2114505,Richmond,1
2114506,Richmond,1
2114507,Richmond,1
2114508,Northcote,1
2114509,Northcote,1
2114510,Northcote,1
2114511,Northcote,1
2114512,Northcote,1
2114513,Northcote,1
2114514,Richmond,1
2114515,Richmond,1
2114516,Richmond,1
2114517,Richmond,1
2114518,Richmond,1
2114519,Richmond,1
2114520,Northcote,1
2114521,Richmond,1
2114601,Ashwood,1
2114602,Ashwood,1
2114603,Ashwood,1
2114604,Ashwood,1
2114605,Ashwood,1
2114606,Ashwood,1
2114607,Ashwood,1
2114608,Ashwood,1
2114609,Ashwood,1
2114610,Ashwood,1
2114611,Ashwood,1
2114612,Ashwood,1
2114613,Ashwood,1
2114614,Ashwood,1
2114615,Ashwood,1
2114616,Ashwood,1
2114617,Ashwood,1
2114618,Ashwood,1
2114619,Ashwood,1
2114701,Kew,1
2114702,Kew,1
2114703,Kew,1
2114704,Kew,1
2114705,Kew,1
2114706,Kew,1
2114707,Kew,1
2114708,Kew,1
2114709,Kew,1
2114710,Kew,1
2114711,Kew,1
2114712,Kew,1
2114713,Kew,1
2114714,Kew,1
2114715,Kew,1
2114716,Kew,1
2114717,Kew,1
2114718,Kew,1
2114719,Kew,1
2114720,Kew,1
2114721,Kew,1
2114722,Kew,1
2114723,Kew,1
2114724,Kew,1
2114725,Kew,1
2114726,Kew,1
2114727,Kew,1
2114728,Kew,1
2114729,Kew,1
2114730,Kew,1
2114731,Kew,1
2114732,Kew,1
2114733,Kew,1
2114734,Kew,1
2114735,Kew,1
2114801,Kew,1
2114802,Kew,1
2114803,Kew,1
2114804,Kew,1
2114805,Kew,1
2114806,Kew,1
2114807,Kew,1
2114808,Kew,1
2114809,Kew,1
2114810,Kew,1
2114811,Kew,1
2114812,Kew,1
2114813,Kew,1
2114814,Kew,1
2114815,Kew,1
2114816,Kew,1
2114817,Kew,1
2114818,Kew,1
2114819,Kew,1
2114820,Kew,1
2114821,Kew,1
2114822,Kew,1
2114823,Kew,1
2114824,Kew,1
2114825,Kew,1
2114826,Kew,1
2114827,Kew,1
2114828,Kew,1
2114829,Kew,1
2114830,Kew,1
2114831,Kew,1
2114832,Kew,1
2114833,Kew,1
2114834,Kew,1
2114835,Kew,1
2114836,Kew,1
2114837,Kew,1
2114838,Kew,1
2114839,Kew,1
2114840,Kew,1
2114841,Kew,1
2114842,Kew,1
2114843,Kew,1
2114844,Kew,1
2114845,Kew,1
2114846,Kew,1
2114847,Kew,1
2114848,Kew,1
2114849,Kew,1
2114850,Kew,1
2114851,Kew,1
2114852,Kew,1
2114901,Hawthorn,1
2114902,Hawthorn,1
2114903,Hawthorn,1
2114904,Hawthorn,1
2114905,Hawthorn,1
2114906,Hawthorn,1
2114907,Hawthorn,1
2114908,Hawthorn,1
2114909,Hawthorn,1
2114910,Hawthorn,1
2114911,Hawthorn,1
2114912,Hawthorn,1
2114913,Hawthorn,1
2114914,Hawthorn,1
2114915,Hawthorn,1
2114916,Hawthorn,1
2114917,Hawthorn,1
2114918,Hawthorn,1
2114919,Hawthorn,1
2114920,Hawthorn,1
2114921,Hawthorn,1
2114922,Hawthorn,1
2114923,Hawthorn,1
2114924,Hawthorn,1
2114925,Hawthorn,1
2114926,Hawthorn,1
2114927,Hawthorn,1
2114928,Hawthorn,1
2114929,Hawthorn,1
2114930,Hawthorn,1
2114931,Hawthorn,1
2114932,Hawthorn,1
2114933,Hawthorn,1
2114934,Hawthorn,1
2114936,Hawthorn,1
2114937,Hawthorn,1
2114938,Hawthorn,1
2114939,Hawthorn,1
2114940,Hawthorn,1
2114941,Hawthorn,1
2114942,Hawthorn,1
2114943,Hawthorn,1
2114944,Hawthorn,1
2114945,Hawthorn,1
2114946,Hawthorn,1
2114947,Hawthorn,1
2114948,Hawthorn,1
2114949,Hawthorn,1
2114950,Hawthorn,1
2114951,Hawthorn,1
2115001,Ashwood,1
2115002,Ashwood,0.8001
2115002,Malvern,0.1999
2115003,Ashwood,1
2115004,Ashwood,1
2115005,Ashwood,1
2115006,Ashwood,1
2115007,Ashwood,1
2115008,Ashwood,1
2115009,Ashwood,1
2115010,Ashwood,1
2115011,Ashwood,1
2115012,Ashwood,1
2115013,Ashwood,1
2115014,Ashwood,1
2115015,Ashwood,1
2115016,Ashwood,1
2115017,Ashwood,1
2115018,Ashwood,1
2115019,Ashwood,1
2115020,Ashwood,1
2115021,Ashwood,1
2115022,Ashwood,1
2115023,Ashwood,1
2115024,Ashwood,1
2115025,Ashwood,1
2115026,Ashwood,1
2115028,Ashwood,1
2115029,Ashwood,1
2115030,Ashwood,1
2115031,Ashwood,1
2115032,Ashwood,1
2115033,Ashwood,1
2115034,Ashwood,1
2115035,Ashwood,1
2115036,Ashwood,1
2115037,Ashwood,1
2115038,Ashwood,1
2115039,Hawthorn,1
2115040,Hawthorn,0.9673
2115040,Malvern,0.0327
2115041,Hawthorn,1
2115101,Hawthorn,1
2115102,Hawthorn,1
2115103,Hawthorn,1
2115104,Hawthorn,1
2115105,Hawthorn,1
2115106,Hawthorn,1
2115107,Hawthorn,1
2115108,Hawthorn,1
2115109,Hawthorn,1
2115110,Hawthorn,1
2115111,Hawthorn,1
2115112,Hawthorn,1
2115113,Hawthorn,1
2115114,Hawthorn,1
2115115,Hawthorn,1
2115116,Hawthorn,1
2115117,Hawthorn,1
2115118,Hawthorn,1
2115119,Hawthorn,1
2115120,Hawthorn,1
2115121,Hawthorn,1
2115122,Hawthorn,1
2115123,Hawthorn,1
2115124,Hawthorn,1
2115125,Hawthorn,1
2115126,Hawthorn,1
2115127,Hawthorn,1
2115128,Hawthorn,1
2115129,Hawthorn,1
2115130,Hawthorn,1
2115131,Hawthorn,1
2115132,Hawthorn,1
2115133,Hawthorn,1
2115134,Hawthorn,1
2115135,Hawthorn,1
2115136,Hawthorn,1
2115137,Hawthorn,1
2115138,Hawthorn,1
2115139,Hawthorn,1
2115140,Hawthorn,1
2115141,Hawthorn,1
2115142,Hawthorn,1
2115143,Hawthorn,1
2115144,Hawthorn,1
2115145,Hawthorn,1
2115146,Hawthorn,1
2115147,Hawthorn,1
2115201,Hawthorn,1
2115202,Hawthorn,1
2115203,Hawthorn,1
2115204,Hawthorn,1
2115205,Hawthorn,1
2115206,Hawthorn,1
2115207,Hawthorn,1
2115208,Hawthorn,1
2115209,Hawthorn,1
2115210,Hawthorn,1
2115211,Hawthorn,1
2115212,Hawthorn,1
2115213,Hawthorn,1
2115214,Hawthorn,1
2115215,Hawthorn,1
2115216,Hawthorn,1
2115217,Hawthorn,1
2115218,Hawthorn,1
2115219,Hawthorn,1
2115220,Hawthorn,1
2115221,Hawthorn,1
2115222,Hawthorn,1
2115223,Hawthorn,1
2115224,Hawthorn,1
2115225,Hawthorn,1
2115226,Hawthorn,1
2115227,Hawthorn,1
2115228,Hawthorn,1
2115229,Hawthorn,1
2115230,Hawthorn,1
2115231,Hawthorn,1
2115301,Kew,1
2115302,Kew,1
2115303,Kew,1
2115304,Kew,1
2115305,Kew,1
2115306,Kew,1
2115307,Kew,1
2115308,Kew,1
2115309,Kew,1
2115310,Kew,1
2115311,Kew,1
2115312,Kew,1
2115313,Kew,1
2115314,Kew,1
2115315,Kew,1
2115316,Kew,1
2115317,Kew,1
2115318,Kew,1
2115319,Kew,1
2115320,Kew,1
2115321,Kew,1
2115322,Kew,1
2115323,Kew,1
2115324,Kew,1
2115325,Kew,1
2115326,Kew,1
2115327,Kew,1
2115328,Kew,1
2115329,Kew,1
2115330,Kew,1
2115332,Kew,1
2115333,Kew,1
2115334,Kew,1
2115335,Kew,1
2115336,Kew,1
2115337,Kew,1
2115338,Kew,1
2115339,Kew,1
2115340,Kew,1
2115341,Kew,1
2115342,Kew,1
2115343,Kew,1
2115344,Kew,1
2115345,Kew,1
2115346,Kew,1
2115347,Kew,1
2115349,Kew,1
2115350,Kew,1
2115351,Kew,1
2115352,Kew,1
2115353,Kew,1
2115354,Kew,1
2115355,Kew,1
2115356,Kew,1
2115357,Kew,1
2115358,Kew,1
2115359,Kew,1
2115360,Kew,1
2115361,Kew,1
2115401,Kew,1
2115402,Kew,1
2115403,Kew,1
2115404,Kew,1
2115405,Kew,1
2115406,Kew,1
2115407,Kew,1
2115408,Kew,1
2115409,Kew,1
2115410,Kew,1
2115411,Kew,1
2115412,Kew,1
2115413,Kew,1
2115414,Kew,1
2115415,Kew,1
2115416,Kew,1
2115417,Kew,1
2115418,Kew,1
2115501,Hawthorn,1
2115502,Hawthorn,1
2115503,Hawthorn,1
2115504,Hawthorn,1
2115505,Hawthorn,1
2115506,Hawthorn,1
2115507,Hawthorn,1
2115508,Kew,1
2115509,Kew,1
2115510,Kew,1
2115511,Hawthorn,1
2115512,Hawthorn,1
2115513,Hawthorn,1
2115514,Hawthorn,1
2115515,Hawthorn,1
2115516,Hawthorn,1
2115517,Hawthorn,1
2115518,Hawthorn,1
2115519,Kew,1
2115520,Kew,1
2115521,Kew,1
2115522,Hawthorn,1
2115523,Hawthorn,1
2115524,Hawthorn,1
2115525,Hawthorn,1
2115526,Hawthorn,1
2115527,Hawthorn,1
2115528,Hawthorn,1
2115529,Hawthorn,1
2115530,Hawthorn,1
2115531,Kew,1
2115532,Kew,1
2115533,Kew,1
2115534,Kew,1
2115535,Kew,1
2115536,Kew,1
2115537,Hawthorn,1
2115538,Hawthorn,1
2115539,Hawthorn,1
2115540,Hawthorn,1
2115541,Kew,1
2115542,Hawthorn,1
2115543,Kew,1
2115601,Bulleen,1
2115602,Bulleen,0.9123
2115602,Kew,0.0877
2115603,Bulleen,1
2115604,Bulleen,1
2115605,Bulleen,1
2115606,Bulleen,1
2115607,Bulleen,0.7995
2115607,Kew,0.2005
2115608,Bulleen,1
2115609,Bulleen,1
2115610,Bulleen,1
2115611,Bulleen,1
2115612,Bulleen,1
2115613,Bulleen,1
2115614,Bulleen,1
2115615,Bulleen,1
2115616,Bulleen,1
2115617,Bulleen,1
2115618,Bulleen,1
2115619,Bulleen,1
2115620,Bulleen,1
2115621,Bulleen,1
2115622,Bulleen,1
2115623,Bulleen,1
2115624,Bulleen,1
2115625,Bulleen,0.7846
2115625,Kew,0.2154
2115626,Bulleen,1
2115627,Bulleen,1
2115628,Bulleen,1
2115701,Bulleen,1
2115702,Bulleen,1
2115703,Bulleen,1
2115704,Bulleen,1
2115705,Bulleen,1
2115706,Bulleen,1
2115707,Bulleen,1
2115708,Bulleen,1
2115709,Bulleen,1
2115710,Bulleen,1
2115711,Bulleen,1
2115712,Bulleen,1
2115713,Bulleen,1
2115714,Bulleen,1
2115715,Bulleen,1
2115716,Bulleen,1
2115717,Bulleen,1
2115718,Bulleen,1
2115719,Bulleen,1
2115720,Bulleen,1
2115721,Bulleen,1
2115722,Bulleen,1
2115723,Bulleen,1
2115724,Bulleen,1
2115725,Bulleen,1
2115726,Bulleen,1
2115727,Bulleen,1
2115728,Bulleen,1
2115729,Bulleen,1
2115730,Bulleen,1
2115731,Bulleen,1
2115732,Bulleen,1
2115733,Bulleen,1
2115734,Bulleen,1
2115735,Bulleen,0.9697
2115735,Kew,0.0303
2115736,Bulleen,1
2115737,Bulleen,1
2115738,Bulleen,0.7417
2115738,Kew,0.2583
2115739,Bulleen,1
2115740,Bulleen,1
2115741,Bulleen,1
2115742,Bulleen,1
2115743,Bulleen,1
2115744,Bulleen,1
2115745,Bulleen,1
2115746,Bulleen,1
2115901,Bulleen,1
2115902,Bulleen,1
2115903,Bulleen,1
2115904,Bulleen,1
2115905,Bulleen,1
2115906,Bulleen,1
2115907,Bulleen,1
2115908,Bulleen,1
2115909,Bulleen,1
2115910,Bulleen,1
2115911,Bulleen,1
2115912,Bulleen,1
2115913,Bulleen,1
2115914,Bulleen,1
2115915,Bulleen,1
2115916,Bulleen,1
2115917,Bulleen,1
2115918,Bulleen,1
2115919,Bulleen,1
2115920,Bulleen,1
2115921,Bulleen,1
2115922,Bulleen,1
2115923,Bulleen,1
2115924,Bulleen,1
2115925,Bulleen,1
2115926,Bulleen,1
2115927,Bulleen,1
2115928,Bulleen,1
2115929,Bulleen,1
2115930,Bulleen,1
2115931,Bulleen,1
2115932,Warrandyte,1
2115933,Bulleen,1
2115934,Bulleen,1
2115935,Bulleen,1
2115936,Bulleen,1
2115937,Bulleen,1
2115938,Bulleen,1
2115939,Bulleen,1
2115940,Bulleen,1
2115941,Bulleen,1
2115942,Bulleen,1
2115943,Bulleen,1
2115944,Bulleen,1
2116001,Bulleen,1
2116002,Bulleen,1
2116003,Bulleen,1
2116004,Bulleen,1
2116005,Bulleen,1
2116006,Bulleen,1
2116007,Bulleen,1
2116008,Bulleen,1
2116009,Bulleen,1
2116010,Bulleen,1
2116011,Bulleen,1
2116012,Bulleen,1
2116013,Bulleen,1
2116014,Bulleen,1
2116015,Bulleen,1
2116016,Bulleen,1
2116017,Bulleen,1
2116018,Bulleen,1
2116019,Bulleen,1
2116020,Bulleen,1
2116021,Bulleen,1
2116022,Bulleen,1
2116023,Bulleen,1
2116024,Bulleen,1
2116025,Bulleen,1
2116026,Bulleen,1
2116027,Bulleen,1
2116028,Bulleen,1
2116029,Bulleen,1
2116030,Bulleen,1
2116031,Bulleen,1
2116032,Bulleen,1
2116033,Bulleen,1
2116101,Box Hill,1
2116102,Box Hill,1
2116103,Box Hill,1
2116104,Box Hill,1
2116105,Box Hill,1
2116106,Box Hill,1
2116107,Box Hill,1
2116108,Box Hill,1
2116109,Box Hill,1
2116110,Box Hill,1
2116111,Ringwood,1
2116112,Ringwood,1
2116113,Ringwood,1
2116114,Ringwood,1
2116115,Ringwood,1
2116116,Ringwood,1
2116117,Box Hill,1
2116118,Box Hill,1
2116119,Box Hill,1
2116120,Box Hill,1
2116121,Box Hill,1
2116122,Ringwood,1
2116123,Glen Waverley,0.022
2116123,Ringwood,0.978
2116124,Ringwood,1
2116125,Ringwood,1
2116126,Ringwood,1
2116127,Ringwood,1
2116128,Ringwood,1
2116129,Ringwood,1
2116130,Box Hill,0.5841
2116130,Ringwood,0.4159
2116131,Ringwood,1
2116132,Box Hill,1
2116133,Box Hill,1
2116134,Box Hill,1
2116135,Box Hill,1
2116136,Box Hill,1
2116137,Box Hill,1
2116138,Box Hill,1
2116139,Box Hill,1
2116140,Box Hill,0.7971
2116140,Ringwood,0.2029
2116141,Box Hill,1
2116142,Box Hill,1
2116143,Box Hill,1
2116144,Ringwood,1
2116145,Box Hill,1
2116201,Box Hill,1
2116202,Box Hill,1
2116203,Box Hill,1
2116204,Box Hill,1
2116205,Box Hill,1
2116206,Box Hill,1
2116207,Box Hill,1
2116208,Glen Waverley,1
2116209,Glen Waverley,1
2116210,Glen Waverley,1
2116211,Box Hill,1
2116212,Box Hill,1
2116213,Box Hill,1
2116214,Box Hill,1
2116215,Box Hill,1
2116216,Box Hill,1
2116217,Box Hill,1
2116218,Box Hill,1
2116219,Box Hill,1
2116220,Box Hill,1
2116221,Box Hill,1
2116222,Box Hill,1
2116223,Box Hill,1
2116224,Box Hill,1
2116225,Box Hill,1
2116301,Box Hill,1
2116302,Box Hill,1
2116303,Box Hill,1
2116304,Box Hill,1
2116305,Box Hill,1
2116306,Box Hill,1
2116307,Box Hill,1
2116308,Box Hill,1
2116309,Box Hill,1
2116310,Box Hill,1
2116311,Box Hill,1
2116312,Box Hill,1
2116313,Box Hill,1
2116314,Box Hill,1
2116315,Box Hill,1
2116316,Box Hill,1
2116318,Box Hill,1
2116319,Box Hill,1
2116320,Box Hill,1
2116321,Box Hill,1
2116322,Box Hill,1
2116323,Box Hill,1
2116324,Box Hill,1
2116325,Box Hill,1
2116326,Box Hill,1
2116327,Box Hill,1
2116328,Box Hill,1
2116329,Box Hill,1
2116330,Box Hill,1
2116331,Box Hill,1
2116332,Box Hill,1
2116333,Box Hill,1
2116334,Box Hill,1
2116335,Box Hill,1
2116336,Box Hill,1
2116337,Box Hill,1
2116338,Box Hill,1
2116339,Box Hill,1
2116340,Box Hill,1
2116341,Box Hill,1
2116342,Box Hill,1
2116343,Box Hill,1
2116344,Box Hill,1
2116401,Box Hill,1
2116402,Box Hill,1
2116403,Box Hill,1
2116404,Box Hill,1
2116405,Box Hill,1
2116406,Box Hill,1
2116407,Box Hill,1
2116408,Box Hill,1
2116409,Box Hill,1
2116410,Box Hill,1
2116411,Box Hill,1
2116412,Box Hill,1
2116413,Box Hill,1
2116414,Box Hill,1
2116415,Box Hill,1
2116416,Box Hill,1
2116417,Box Hill,1
2116418,Box Hill,1
2116419,Box Hill,1
2116420,Box Hill,1
2116421,Box Hill,1
2116422,Box Hill,1
2116423,Box Hill,1
2116424,Box Hill,1
2116425,Box Hill,1
2116426,Box Hill,1
2116427,Box Hill,1
2116428,Box Hill,1
2116429,Box Hill,1
2116430,Box Hill,1
2116431,Box Hill,1
2116432,Box Hill,1
2116433,Box Hill,0.5699
2116433,Kew,0.4301
2116434,Box Hill,1
2116435,Box Hill,1
2116436,Box Hill,1
2116437,Box Hill,1
2116501,Box Hill,1
2116502,Box Hill,1
2116503,Ashwood,0.0392
2116503,Box Hill,0.9608
2116504,Box Hill,1
2116505,Box Hill,1
2116506,Ashwood,0.0392
2116506,Box Hill,0.9608
2116507,Ashwood,1
2116508,Ashwood,1
2116509,Ashwood,1
2116510,Ashwood,1
2116511,Ashwood,1
2116512,Ashwood,1
2116513,Ashwood,1
2116514,Ashwood,1
2116515,Ashwood,1
2116516,Ashwood,0.0283
2116516,Box Hill,0.9717
2116517,Box Hill,1
2116518,Box Hill,1
2116520,Box Hill,1
2116521,Box Hill,1
2116522,Box Hill,1
2116523,Ashwood,1
2116524,Ashwood,0.0424
2116524,Box Hill,0.9576
2116525,Box Hill,1
2116526,Ashwood,0.0258
2116526,Box Hill,0.9742
2116527,Ashwood,1
2116528,Box Hill,1
2116529,Box Hill,1
2116601,Ashwood,1
2116602,Ashwood,1
2116603,Ashwood,1
2116604,Ashwood,1
2116605,Ashwood,1
2116606,Ashwood,1
2116607,Glen Waverley,1
2116608,Glen Waverley,1
2116609,Glen Waverley,1
2116610,Glen Waverley,1
2116611,Glen Waverley,1
2116612,Glen Waverley,1
2116613,Glen Waverley,1
2116614,Glen Waverley,1
2116615,Ashwood,0.0317
2116615,Box Hill,0.9683
2116616,Box Hill,1
2116617,Ashwood,0.0378
2116617,Box Hill,0.9622
2116618,Ashwood,0.0397
2116618,Box Hill,0.9603
2116619,Ashwood,0.0229
2116619,Box Hill,0.9771
2116620,Ashwood,1
2116621,Glen Waverley,1
2116622,Glen Waverley,1
2116623,Glen Waverley,1
2116624,Glen Waverley,1
2116625,Glen Waverley,1
2116626,Glen Waverley,1
2116627,Ashwood,1
2116701,Box Hill,1
2116702,Box Hill,1
2116703,Box Hill,1
2116704,Box Hill,1
2116705,Box Hill,1
2116706,Box Hill,1
2116707,Box Hill,1
2116708,Box Hill,1
2116709,Box Hill,1
2116710,Box Hill,1
2116711,Box Hill,1
2116712,Box Hill,1
2116713,Box Hill,1
2116714,Box Hill,1
2116715,Box Hill,1
2116716,Box Hill,1
2116717,Box Hill,1
2116718,Box Hill,1
2116719,Box Hill,1
2116720,Box Hill,1
2116721,Box Hill,1
2116722,Box Hill,1
2116723,Box Hill,1
2116801,Sandringham,1
2116802,Sandringham,1
2116803,Sandringham,1
2116804,Sandringham,1
2116805,Sandringham,1
2116806,Sandringham,1
2116807,Sandringham,1
2116808,Sandringham,1
2116809,Sandringham,1
2116810,Sandringham,1
2116811,Sandringham,1
2116812,Sandringham,1
2116813,Sandringham,1
2116814,Sandringham,1
2116815,Sandringham,1
2116816,Sandringham,1
2116817,Sandringham,1
2116818,Sandringham,1
2116819,Sandringham,1
2116820,Sandringham,1
2116821,Sandringham,1
2116822,Sandringham,1
2116823,Sandringham,1
2116824,Sandringham,1
2116825,Sandringham,1
2116826,Sandringham,1
2116827,Sandringham,1
2116828,Sandringham,1
2116829,Sandringham,1
2116830,Sandringham,1
2116831,Sandringham,1
2116832,Sandringham,1
2116901,Brighton,1
2116902,Brighton,1
2116903,Brighton,1
2116904,Brighton,1
2116905,Brighton,1
2116906,Brighton,1
2116907,Brighton,1
2116908,Brighton,1
2116909,Brighton,1
2116910,Brighton,1
2116911,Brighton,1
2116912,Brighton,1
2116913,Brighton,1
2116914,Brighton,1
2116915,Brighton,1
2116916,Brighton,1
2116917,Brighton,1
2116918,Brighton,1
2116919,Brighton,1
2116920,Brighton,1
2116921,Brighton,1
2116922,Brighton,1
2116923,Brighton,1
2116924,Brighton,1
2116925,Brighton,1
2116926,Brighton,1
2116927,Brighton,1
2116928,Brighton,1
2116929,Brighton,1
2116930,Brighton,1
2116931,Brighton,1
2116932,Brighton,1
2116933,Brighton,1
2116934,Brighton,1
2116935,Brighton,1
2116936,Brighton,1
2116937,Brighton,1
2116938,Brighton,1
2116939,Brighton,1
2116940,Brighton,0.9793
2116940,Caulfield,0.0207
2116941,Brighton,0.9449
2116941,Caulfield,0.0551
2116942,Brighton,1
2116943,Brighton,0.9048
2116943,Caulfield,0.0952
2116944,Brighton,1
2116945,Brighton,1
2116946,Brighton,1
2116947,Brighton,1
2116948,Brighton,1
2116949,Brighton,1
2116950,Brighton,1
2116951,Brighton,1
2116952,Brighton,1
2116953,Brighton,1
2117001,Bentleigh,0.0535
2117001,Brighton,0.9465
2117002,Brighton,1
2117003,Brighton,1
2117004,Brighton,1
2117005,Brighton,1
2117006,Brighton,1
2117007,Brighton,1
2117008,Brighton,1
2117009,Brighton,1
2117010,Bentleigh,0.0407
2117010,Brighton,0.9593
2117011,Brighton,1
2117012,Brighton,1
2117013,Bentleigh,0.0303
2117013,Brighton,0.9697
2117014,Brighton,1
2117015,Brighton,1
2117016,Brighton,1
2117017,Brighton,1
2117018,Brighton,1
2117019,Brighton,1
2117020,Brighton,1
2117021,Brighton,1
2117022,Brighton,1
2117023,Brighton,1
2117024,Brighton,1
