SA1_CODE21,Electorate,proportion
12403146001,Lindsay,1
12403146002,Lindsay,1
12403146003,Lindsay,1
12403146004,Lindsay,1
12403146005,Lindsay,1
12403146006,Lindsay,1
12403146007,Lindsay,1
12403146008,Lindsay,1
12403146009,Lindsay,1
12403146010,Lindsay,1
12403146011,Lindsay,1
12403146012,Lindsay,1
12403146013,Lindsay,1
12403146014,Lindsay,1
12403146015,Lindsay,1
12403146016,Lindsay,1
12403146017,Lindsay,1
12403146018,Lindsay,1
12403146019,Lindsay,1
12403146020,Lindsay,1
12403146021,Lindsay,1
12403146022,Lindsay,1
12403146023,Lindsay,1
12403146024,Lindsay,1
12403146025,Lindsay,1
12403146026,Lindsay,1
12403146027,Lindsay,1
12403146028,Lindsay,1
12403146029,Lindsay,1
12403146030,Lindsay,1
12403146031,Lindsay,1
12403146032,Lindsay,1
12403146033,Lindsay,1
12403146034,Lindsay,1
12403146035,Lindsay,1
12403146036,Lindsay,1
12403146037,Lindsay,1
12403146038,Lindsay,1
12403146039,Lindsay,1
12403146040,Lindsay,1
12403146041,Lindsay,1
12403146042,Lindsay,1
12403146043,Lindsay,1
12403146044,Lindsay,1
12403146045,Lindsay,1
12403146046,Lindsay,1
12403146047,Lindsay,1
12403146048,Lindsay,1
12403146049,Lindsay,1
12403146101,Lindsay,1
12403146102,Lindsay,1
12403146103,Lindsay,1
12403146104,Lindsay,1
12403146105,Lindsay,1
12403146106,Lindsay,1
12403146107,Lindsay,1
12403146108,Lindsay,1
12403146109,Lindsay,1
12403146110,Lindsay,1
12403146111,Lindsay,1
12403146112,Lindsay,1
12403146113,Lindsay,1
12403146114,Lindsay,1
12403146115,Lindsay,1
12403146116,Lindsay,1
12403146117,Lindsay,1
12403146118,Lindsay,1
12403146119,Lindsay,1
12403146120,Lindsay,1
12403146121,Lindsay,1
12403146122,Lindsay,1
12403146123,Lindsay,1
12403146124,Lindsay,1
12403146125,Lindsay,1
12403146126,Lindsay,1
12403146127,Lindsay,1
12403146128,Lindsay,1
12403146129,Lindsay,1
12403146130,Lindsay,1
12403146131,Lindsay,1
12403146132,Lindsay,1
12403146133,Lindsay,1
12403146134,Lindsay,1
12403146135,Lindsay,1
12403146136,Lindsay,1
12403146137,Lindsay,1
12403146138,Lindsay,1
12403146139,Lindsay,1
12403146140,Lindsay,1
12403146141,Lindsay,1
12403146203,Lindsay,1
12403146204,Lindsay,1
12403146205,Lindsay,1
12403146206,Lindsay,1
12403146207,Lindsay,1
12403146208,Lindsay,1
12403146209,Lindsay,1
12403146210,Lindsay,1
12403146212,Lindsay,1
12403146213,Lindsay,1
12403146214,Lindsay,1
12403146215,Lindsay,1
12403146217,Lindsay,1
12403146218,Lindsay,1
12403146220,Lindsay,1
12403146221,Lindsay,1
12403146223,Lindsay,1
12403146226,Lindsay,1
12403146227,Lindsay,1
12403146228,Lindsay,1
12403146229,Lindsay,1
12403146230,Lindsay,1
12403146231,Lindsay,1
12403146232,Lindsay,1
12403146233,Lindsay,1
12403146234,Lindsay,1
12403146235,Lindsay,1
12403146236,Lindsay,1
12403146237,Lindsay,1
12403146238,Lindsay,1
12403146239,Lindsay,1
12403146240,Lindsay,1
12403146241,Lindsay,1
12403146242,Lindsay,1
12403146243,Lindsay,1
12403146244,Lindsay,1
12403146245,Lindsay,1
12403146247,Lindsay,1
12403146248,Lindsay,1
12403146249,Lindsay,1
12403146250,Lindsay,1
12403146251,Lindsay,1
12403146252,Lindsay,1
12403146253,Lindsay,1
12403146254,Lindsay,1
12403146255,Lindsay,1
12403146256,Lindsay,1
12403146257,Lindsay,1
12403146258,Lindsay,1
12403146259,Lindsay,1
12403146260,Lindsay,1
12403146261,Lindsay,1
12403146262,Lindsay,1
12403146263,Lindsay,1
12403146301,Hume,1
12403146302,Hume,1
12403146303,Hume,1
12403146305,Lindsay,1
12403146306,Lindsay,1
12403146307,Lindsay,1
12403146310,Hume,1
12403146311,Hume,1
12403146312,Lindsay,1
12403146313,Lindsay,1
12403146314,Lindsay,1
12403146315,Lindsay,1
12403146316,McMahon,0.318081207
12403146316,Lindsay,0.681918793
12403146317,McMahon,0.086741515
12403146317,Lindsay,0.913258485
12403146318,Hume,1
12403146319,Lindsay,1
12403146320,Hume,1
12403146321,Hume,1
12403146322,Lindsay,1
12403146323,Lindsay,1
12403146324,Lindsay,1
12403146325,Lindsay,1
12403146326,Lindsay,1
12403146327,Lindsay,1
12403146328,Lindsay,1
12403146329,Hume,0.205415238
12403146329,Lindsay,0.794584762
12403146330,Lindsay,1
12403146331,Lindsay,1
12403146332,Lindsay,1
12403146333,Lindsay,1
12403146334,Lindsay,1
12403146401,Lindsay,1
12403146402,Lindsay,1
12403146403,Lindsay,1
12403146404,Lindsay,1
12403146405,Lindsay,1
12403146406,Lindsay,1
12403146407,Lindsay,1
12403146408,Lindsay,1
12403146409,Lindsay,1
12403146410,Lindsay,1
12403146411,Lindsay,1
12403146412,Lindsay,1
12403146413,Lindsay,1
12403146414,Lindsay,1
12403146416,Lindsay,1
12403146417,Lindsay,1
12403146418,Lindsay,1
12403146419,Lindsay,1
12403146420,Lindsay,1
12403146421,Lindsay,1
12403146422,Lindsay,1
12403146423,Lindsay,1
12403146424,Lindsay,1
12403146425,Lindsay,1
12403146426,Lindsay,1
12403146427,Lindsay,1
12403146429,Lindsay,1
12403146430,Lindsay,1
12403146431,Lindsay,1
12403146432,Lindsay,1
12403146433,Lindsay,1
12403146434,Lindsay,1
12403146435,Lindsay,1
12403146436,Lindsay,1
12403146437,Lindsay,1
12403146438,Lindsay,1
12403146439,Lindsay,1
12403146440,Lindsay,1
12403146441,Lindsay,1
12403146442,Lindsay,1
12403146501,Hume,1
12403146502,Hume,1
12403146504,Hume,1
12403146505,Hume,1
12403146507,Hume,1
12403146508,Hume,1
12403146509,Hume,1
12403146510,Hume,1
12403146511,Hume,1
12403146512,Hume,1
12403146514,Hume,1
12403146515,Hume,1
12403146516,Hume,1
12403146517,Hume,1
12403146518,Hume,1
12403146519,Hume,1
12403146520,Hume,1
12403170701,Lindsay,1
12403170702,Lindsay,1
12403170703,Lindsay,1
12403170704,Lindsay,1
12403170705,Lindsay,1
12403170706,Lindsay,1
12403170707,Lindsay,1
12403170708,Lindsay,1
12403170709,Lindsay,1
12403170710,Lindsay,1
12403170711,Lindsay,1
12403170712,Lindsay,1
12403170713,Lindsay,1
12403170714,Lindsay,1
12403170715,Lindsay,1
12403170716,Lindsay,1
12403170717,Lindsay,1
12403170718,Lindsay,1
12403170719,Lindsay,1
12403170720,Lindsay,1
12403170721,Lindsay,1
12403170722,Lindsay,1
12403170723,Lindsay,1
12403170724,Lindsay,1
12403170725,Lindsay,1
12403170726,Lindsay,1
12403170727,Lindsay,1
12403170728,Lindsay,1
12403170729,Lindsay,1
12403170730,Lindsay,1
12403170731,Lindsay,1
12403170732,Lindsay,1
12403170733,Lindsay,1
12403170734,Lindsay,1
12403170735,Lindsay,1
12403170736,Lindsay,1
12403170737,Lindsay,1
12403170738,Lindsay,1
12403170739,Lindsay,1
12403170740,Lindsay,1
12403170741,Lindsay,1
12403170742,Lindsay,1
12403170743,Lindsay,1
12403170744,Lindsay,1
12403170745,Lindsay,1
12403170746,Lindsay,1
12403170747,Lindsay,1
12403170801,Lindsay,1
12403170802,Lindsay,1
12403170803,Lindsay,1
12403170804,Lindsay,1
12403170805,Lindsay,1
12403170806,Lindsay,1
12403170807,Lindsay,1
12403170808,Lindsay,1
12403170809,Lindsay,1
12403170810,Lindsay,1
12403170811,Lindsay,1
12403170812,Lindsay,1
12403170813,Lindsay,1
12403170814,Lindsay,1
12403170815,Lindsay,1
12403170816,Lindsay,1
12403170817,Lindsay,1
12403170818,Lindsay,1
12403170819,Lindsay,1
12403170820,Lindsay,1
12403170821,Lindsay,1
12403170822,Lindsay,1
12403170823,Lindsay,1
12403170824,Lindsay,1
12403170825,Lindsay,1
12403170826,Lindsay,1
12403170827,Lindsay,1
12403170828,Lindsay,1
12404146601,Macquarie,1
12404146602,Macquarie,1
12404146603,Macquarie,1
12404146604,Macquarie,1
12404146605,Macquarie,1
12404146606,Macquarie,1
12404146607,Macquarie,1
12404146608,Macquarie,1
12404146609,Macquarie,1
12404146610,Macquarie,1
12404146611,Macquarie,1
12404146612,Macquarie,1
12404146613,Macquarie,1
12404146614,Macquarie,1
12404146615,Macquarie,1
12404146616,Macquarie,1
12404146617,Macquarie,1
12404146618,Macquarie,1
12404146619,Macquarie,1
12404146620,Macquarie,1
12404146621,Macquarie,1
12404146622,Macquarie,1
12404146623,Macquarie,1
12404146624,Macquarie,1
12404146626,Macquarie,1
12404146627,Macquarie,1
12404146628,Macquarie,1
12404146629,Macquarie,1
12404146630,Macquarie,1
12404146631,Macquarie,1
12404146632,Macquarie,1
12404146633,Macquarie,1
12404146634,Macquarie,1
12404146635,Macquarie,1
12404146636,Macquarie,1
12404146637,Macquarie,1
12404146638,Macquarie,1
12404146701,Macquarie,1
12404146702,Macquarie,1
12404146703,Macquarie,1
12404146704,Macquarie,1
12404146705,Macquarie,1
12404146706,Macquarie,1
12404146707,Macquarie,1
12404146708,Macquarie,1
12404146709,Macquarie,1
12404146710,Macquarie,1
12404146711,Macquarie,1
12404146712,Macquarie,1
12404146713,Macquarie,1
12404146714,Macquarie,1
12404146715,Macquarie,1
12404146716,Macquarie,1
12404146717,Macquarie,1
12404146718,Macquarie,1
12404146719,Macquarie,1
12404146720,Macquarie,1
12404146721,Macquarie,1
12404146722,Macquarie,1
12404146723,Macquarie,1
12404146724,Macquarie,1
12404146725,Macquarie,1
12404146726,Macquarie,1
12404146727,Macquarie,1
12404146728,Macquarie,1
12404146729,Macquarie,1
12404146730,Macquarie,1
12404146731,Macquarie,1
12404146732,Macquarie,1
12404146733,Macquarie,1
12404146734,Macquarie,1
12404146735,Macquarie,1
12404146736,Macquarie,1
12404146737,Macquarie,1
12404146738,Macquarie,1
12404146739,Macquarie,1
12404146740,Macquarie,1
12404146741,Macquarie,1
12404146742,Macquarie,1
12404146743,Macquarie,1
12404146744,Macquarie,1
12404146745,Macquarie,1
12404146801,Lindsay,1
12404146802,Lindsay,1
12404146803,Lindsay,1
12404146804,Lindsay,1
12404146805,Lindsay,1
12404146806,Lindsay,1
12404146807,Lindsay,1
12404146808,Lindsay,1
12404146809,Lindsay,1
12404146810,Lindsay,1
12404146811,Lindsay,1
12404146812,Lindsay,1
12404146813,Lindsay,1
12404146814,Lindsay,1
12404146815,Lindsay,1
12404146816,Lindsay,1
12404146817,Macquarie,1
12404146818,Macquarie,1
12404146819,Lindsay,1
12405146901,McMahon,1
12405146902,McMahon,1
12405146903,McMahon,1
12405146904,McMahon,1
12405146905,McMahon,1
12405146906,McMahon,1
12405146907,McMahon,1
12405146908,McMahon,1
12405146909,McMahon,1
12405146910,McMahon,1
12405146911,McMahon,1
12405146912,McMahon,1
12405146913,McMahon,1
12405146914,McMahon,1
12405146915,McMahon,1
12405146916,McMahon,1
12405146917,McMahon,1
12405146918,McMahon,1
12405146919,McMahon,1
12405146920,McMahon,1
12405147001,McMahon,1
12405147002,McMahon,1
12405147003,McMahon,1
12405147004,McMahon,1
12405147005,McMahon,1
12405147006,McMahon,1
12405147007,McMahon,1
12405147008,McMahon,1
12405147009,McMahon,1
12405147010,McMahon,1
12405147011,McMahon,1
12405147012,McMahon,1
12405147013,McMahon,1
12405147014,McMahon,1
12405147015,McMahon,1
12405147016,McMahon,1
12405147017,McMahon,1
12405147018,McMahon,1
12405147019,McMahon,1
12405147020,McMahon,1
12405147021,McMahon,1
12405147022,McMahon,1
12405147023,McMahon,1
12405147024,McMahon,1
12405147026,McMahon,1
12405147027,McMahon,1
12405147028,McMahon,1
12405147029,McMahon,1
12405147030,McMahon,1
12405147031,McMahon,1
12405147032,McMahon,1
12405147033,McMahon,1
12405147034,McMahon,1
12405147035,McMahon,1
12405147036,McMahon,1
12405147037,McMahon,1
12405147038,McMahon,1
12405147039,McMahon,1
12405147040,McMahon,1
12405147042,McMahon,1
12405147043,McMahon,1
12405147044,McMahon,1
12405147045,McMahon,1
12405147046,McMahon,1
12405147047,McMahon,1
12405158001,Lindsay,1
12405158002,Lindsay,1
12405158003,Lindsay,1
12405158004,Lindsay,1
12405158005,Lindsay,1
12405158006,Lindsay,1
12405158007,Lindsay,1
12405158008,Lindsay,1
12405158009,Lindsay,1
12405158010,Lindsay,1
12405158011,Lindsay,1
12405158012,Lindsay,1
12405158013,Lindsay,1
12405158014,Lindsay,1
12405158015,Lindsay,1
12405158016,Lindsay,1
12405158017,Lindsay,1
12405158018,Lindsay,1
12405158019,Lindsay,1
12405158020,Lindsay,1
12405158021,Lindsay,1
12405158022,Lindsay,1
12405158101,Lindsay,1
12405158102,Lindsay,1
12405158103,Lindsay,1
12405158105,Lindsay,1
12405158109,Lindsay,1
12405158110,Lindsay,1
12405158111,Lindsay,1
12405158112,Lindsay,1
12405158113,Lindsay,1
12405158114,Lindsay,1
12405158115,Lindsay,1
12405158116,Lindsay,1
12405158117,Lindsay,1
12405158118,Lindsay,1
12405158119,Lindsay,1
12405158120,Lindsay,1
12405158121,Chifley,0.034436478
12405158121,Lindsay,0.965563522
12405158122,Lindsay,1
12405158123,Lindsay,1
12405158124,Lindsay,1
12405158125,Lindsay,1
12405158126,Lindsay,1
12405158127,Lindsay,1
12405158128,Lindsay,1
12405158129,Lindsay,1
12405158130,Lindsay,1
12405158131,Lindsay,1
12405158132,Lindsay,1
12405158133,Lindsay,1
12405158134,Lindsay,1
12405158135,Lindsay,1
12405158136,Lindsay,1
12405158137,Lindsay,1
12405158138,Lindsay,1
12405158139,Lindsay,1
12405158140,Lindsay,1
12405158141,Lindsay,1
12405158142,Lindsay,1
12405158143,Lindsay,1
12405158144,Lindsay,1
12501147501,Watson,1
12501158201,Blaxland,1
12501158202,Blaxland,1
12501158203,Blaxland,1
12501158204,Blaxland,1
12501158205,Blaxland,1
12501158206,Blaxland,1
12501158207,Blaxland,1
12501158209,Blaxland,1
12501158210,Blaxland,1
12501158211,Blaxland,1
12501158212,Blaxland,1
12501158213,Blaxland,1
12501158214,Blaxland,1
12501158215,Blaxland,1
12501158216,Blaxland,1
12501158217,Blaxland,1
12501158218,Blaxland,1
12501158219,Blaxland,1
12501158221,Blaxland,1
12501158222,Blaxland,1
12501158223,Blaxland,1
12501158224,Blaxland,1
12501158225,Blaxland,1
12501158226,Blaxland,1
12501158227,Blaxland,1
12501158228,Blaxland,1
12501158229,Blaxland,1
12501158230,Blaxland,1
12501158231,Blaxland,1
12501158232,Blaxland,1
12501158233,Blaxland,1
12501158234,Blaxland,1
12501158235,Blaxland,1
12501158236,Blaxland,1
12501158237,Blaxland,1
12501158238,Blaxland,1
12501158239,Blaxland,1
12501158240,Blaxland,1
12501158301,Blaxland,1
12501158302,Blaxland,1
12501158303,Blaxland,1
12501158304,Blaxland,1
12501158305,Blaxland,1
12501158306,Blaxland,1
12501158307,Blaxland,1
12501158308,Blaxland,1
12501158309,Blaxland,1
12501158310,Blaxland,1
12501158311,Blaxland,1
12501158312,Blaxland,1
12501158313,Blaxland,1
12501158314,Blaxland,1
12501158315,Blaxland,1
12501158316,Blaxland,1
12501158317,Blaxland,1
12501158318,Blaxland,1
12501158319,Blaxland,1
12501158320,Blaxland,1
12501158321,Blaxland,1
12501158322,Blaxland,1
12501158323,Blaxland,1
12501158324,Blaxland,1
12501158325,Blaxland,1
12501158326,Blaxland,1
12501158401,Blaxland,1
12501158402,Blaxland,1
12501158403,Blaxland,1
12501158404,Blaxland,1
12501158405,Blaxland,1
12501158406,Blaxland,1
12501158407,Blaxland,1
12501158408,Blaxland,1
12501158409,Blaxland,1
12501158410,Blaxland,1
12501158411,Blaxland,1
12501158412,Blaxland,1
12501158413,Blaxland,1
12501158414,Blaxland,1
12501158415,Blaxland,1
12501158416,Blaxland,1
12501158417,Blaxland,1
12501158418,Blaxland,1
12501158419,Blaxland,1
12501158501,Blaxland,1
12501158502,Blaxland,1
12501158503,Blaxland,1
12501158504,Blaxland,1
12501158505,Blaxland,1
12501158506,Blaxland,1
12501158507,Blaxland,1
12501158508,Blaxland,1
12501158509,Blaxland,1
12501158510,Blaxland,1
12501158511,Blaxland,1
12501158512,Blaxland,1
12501158513,Blaxland,1
12501158514,Blaxland,1
12501158515,Blaxland,1
12501158516,Blaxland,1
12501158517,Blaxland,1
12501158518,Blaxland,1
12501158519,Blaxland,1
12501158520,Blaxland,1
12501158521,Blaxland,1
12501158522,Blaxland,1
12501158523,Blaxland,1
12501158524,Blaxland,1
12501158601,Watson,1
12501158602,Watson,1
12501158604,Watson,1
12501158605,Blaxland,1
12501158606,Watson,1
12501158607,Reid,1
12501158608,Blaxland,1
12501158609,Reid,1
12501158612,Reid,1
12501158613,Blaxland,1
12501158614,Reid,1
12501158615,Reid,1
12501158616,Blaxland,1
12501158617,Blaxland,1
12501158618,Reid,1
12501158619,Reid,1
12501158620,Reid,1
12501158621,Reid,1
12501158622,Reid,1
12501158623,Blaxland,1
12501158624,Blaxland,1
12501158625,Blaxland,1
12501158627,Reid,1
12501158628,Blaxland,1
12501158629,Reid,1
12501158630,Reid,1
12501158632,Reid,1
12501158633,Watson,1
12501158634,Watson,1
12501158635,Reid,1
12501158636,Reid,1
12501158637,Blaxland,1
12501158638,Reid,1
12501158639,Blaxland,1
12501158640,Reid,1
12501158642,Reid,1
12501158643,Reid,1
12501158644,Reid,1
12501158645,Watson,1
12501158646,Watson,1
12501158647,Watson,1
12501158648,Watson,1
12501158649,Reid,1
12501158650,Blaxland,1
12501158651,Watson,1
12501158652,Watson,1
12501158653,Reid,1
12501158654,Reid,1
12501158655,Reid,1
12501158656,Reid,1
12501158657,Reid,1
12501158658,Blaxland,1
12501158659,Watson,1
12501158660,Reid,1
12501158701,Blaxland,1
12501158702,Blaxland,1
12501158703,Blaxland,1
12501158704,Blaxland,1
12501158705,Blaxland,1
12501158706,Blaxland,1
12501158707,Blaxland,1
12501158708,Blaxland,1
12501158709,Blaxland,1
12501158710,Blaxland,1
12501158711,Blaxland,1
12501158712,Blaxland,1
12501158713,Blaxland,1
12501170901,Reid,1
12501170902,Reid,1
12501170903,Reid,1
12501170904,Reid,1
12501170905,Reid,1
12501170906,Reid,1
12501170907,Reid,1
12501170908,Reid,1
12501170909,Reid,1
12501170910,Reid,1
12501170911,Reid,1
12501170912,Reid,1
12501170913,Reid,1
12501170914,Reid,1
12501170915,Reid,1
12501170916,Reid,1
12501170917,Reid,1
12501170918,Reid,1
12501170919,Reid,1
12501170920,Reid,1
12501170921,Reid,1
12501170922,Reid,1
12501171001,Reid,1
12501171002,Reid,1
12501171003,Reid,1
12501171004,Reid,1
12501171005,Reid,1
12501171006,Reid,1
12501171007,Reid,1
12501171008,Reid,1
12501171009,Reid,1
12501171010,Reid,1
12501171011,Reid,1
12501171012,Reid,1
12501171013,Reid,1
12501171014,Reid,1
12501171015,Reid,1
12501171016,Reid,1
12501171017,Reid,1
12501171018,Reid,1
12501171019,Reid,1
12501171020,Reid,1
12501171021,Reid,1
12501171022,Reid,1
12501171023,Reid,1
12501171024,Reid,1
12501171025,Reid,1
12501171026,Reid,1
12501171027,Reid,1
12501171028,Reid,1
12501171029,Reid,1
12501171030,Reid,1
12501171031,Reid,1
12501171032,Reid,1
12501171033,Reid,1
12501171034,Reid,1
12501171035,Reid,1
12501171036,Reid,1
12501171037,Reid,1
12502147701,Parramatta,1
12502147702,Parramatta,1
12502147703,Parramatta,1
12502147704,Parramatta,1
12502147705,Parramatta,1
12502147706,Parramatta,1
12502147707,Parramatta,1
12502147708,Parramatta,1
12502147709,Parramatta,1
12502147710,Parramatta,1
12502147711,Parramatta,1
12502147712,Parramatta,1
12502147713,Parramatta,1
12502147714,Parramatta,1
12502147715,Parramatta,1
12502147716,Parramatta,1
12502147717,Parramatta,1
12502147719,Parramatta,1
12502147720,Parramatta,1
12502147721,Parramatta,1
12502147723,Parramatta,1
12502147724,Parramatta,1
12502147725,Parramatta,1
12502147726,Parramatta,1
12502147727,Parramatta,1
12502147728,Parramatta,1
12502147729,Parramatta,1
12502147730,Parramatta,1
12502147731,Parramatta,1
12502147732,Parramatta,1
12502147733,Parramatta,1
12502147734,Parramatta,1
12502147735,Parramatta,1
12502147736,Parramatta,1
12502147737,Parramatta,1
12502147738,Parramatta,1
12502147739,Parramatta,1
12502147740,Parramatta,1
12502147742,Parramatta,1
12502147744,Parramatta,1
12502147745,Parramatta,1
12502147746,Parramatta,1
12502147747,Parramatta,1
12502147748,Parramatta,1
12502147749,Parramatta,1
12502147750,Parramatta,1
12502147751,Parramatta,1
12502147752,Parramatta,1
12502147753,Parramatta,1
12502147754,Parramatta,1
12502147755,Parramatta,1
12502147756,Parramatta,1
12502147757,Parramatta,1
12502147758,Parramatta,1
12502147759,Parramatta,1
12502147760,Parramatta,1
12502147761,Parramatta,1
12502147762,Parramatta,1
12502147763,Parramatta,1
12502147764,Parramatta,1
12502147765,Parramatta,1
12502147801,Parramatta,1
12502147802,Parramatta,1
12502147803,Parramatta,1
12502147804,Parramatta,1
12502147805,Parramatta,1
12502147806,Parramatta,1
12502147807,Parramatta,1
12502147808,Parramatta,1
12502147809,Parramatta,1
12502147810,Parramatta,1
12502147811,Parramatta,1
12502147812,Parramatta,1
12502147813,Parramatta,1
12502147814,Parramatta,1
12502147815,Parramatta,1
12502147816,Parramatta,1
12502147817,Parramatta,1
12502147818,Parramatta,1
12502147819,Parramatta,1
12502147820,Parramatta,1
12502147821,Parramatta,1
12502147822,Parramatta,1
12502147823,Parramatta,1
12502147824,Parramatta,1
12502147825,Parramatta,1
12502147826,Parramatta,1
12502147827,Parramatta,1
12502147828,Parramatta,1
12502147829,Parramatta,1
12502147830,Parramatta,1
12502147831,Parramatta,1
12502147832,Parramatta,1
12502147833,Parramatta,1
12502147834,Parramatta,1
12502147835,Parramatta,1
12502147836,Parramatta,1
12502147837,Parramatta,1
12502147838,Parramatta,1
12502171101,Parramatta,1
12502171102,Parramatta,1
12502171103,Parramatta,1
12502171104,Parramatta,1
12502171105,Parramatta,1
12502171106,Parramatta,1
12502171107,Parramatta,1
12502171108,Parramatta,1
12502171109,Parramatta,1
